Date,Realized_PnL,Vine_VaR,Vine_ES,Vine_Std,Vine_Hit,Indep_VaR,Indep_ES,Indep_Std,Indep_Hit,n_I,n_constituents
2025-07-25 12:00:00,275.14661613941905,-203.46200596348987,-298.5105080393036,362.4029814201189,0,-585.5123639464439,-1227.6843123380709,566.9352507507227,0,452.51702021344323,7
2025-07-28 12:00:00,-329.8337962400894,-483.40352398440683,-578.3513167230651,511.98505107863247,0,-869.2196919681501,-1401.3061054350567,667.6071137163216,0,455.9650693257944,7
2025-07-29 12:00:00,-57.26855973153918,-191.953682882453,-266.05253734618356,439.31701668265003,0,-541.0695598976931,-983.3417982675869,577.8417209861425,0,456.0314022202888,7
2025-07-30 12:00:00,-86.33539775387823,-194.20883823098492,-268.42187843982816,443.76273805528285,0,-498.88423176583734,-950.2537649569229,597.4375398817148,0,454.592993233136,7
2025-07-31 12:00:00,1045.360327839144,-187.53008675954737,-256.3486564054227,481.4119611052799,0,-506.7619940309857,-962.5633287095598,559.2191946526,0,454.0099356140443,7
2025-08-01 12:00:00,-324.8283304046826,-194.31252113744384,-277.45352216622234,547.9409139720727,1,-527.1185292400448,-1055.3061100250059,585.6869426439517,0,458.6964209875312,7
2025-08-04 12:00:00,-165.64343155754884,-367.4380371697245,-421.25820108307664,455.9501186789406,0,-619.0181604163532,-1013.202575740542,544.5948009180756,0,456.95021329575405,7
2025-08-05 12:00:00,-97.36931010908788,-356.1328000723674,-595.1882412082031,424.42633516427134,0,-859.486132213201,-1754.501577571626,715.5937514344294,0,457.06079963949367,7
2025-08-06 12:00:00,692.745467728782,-265.3310120639404,-453.5249609996942,376.8904779652601,0,-748.2884313622556,-1537.1658777547402,679.7522620921765,0,457.0576308638702,7
2025-08-07 12:00:00,99.20761250991802,-330.6543766874435,-564.9827263816209,432.6449519387501,0,-861.688683029163,-1646.8047067031405,717.2098041037588,0,459.4195487157155,7
2025-08-08 12:00:00,274.3663635108693,-253.09384947411576,-442.23253766881817,469.3935166279013,0,-687.3344227574653,-1405.458379423081,740.9395756027253,0,459.6973761023148,7
2025-08-11 12:00:00,-19.91579890967691,-510.3944246413029,-679.5254671025158,459.394340658582,0,-1058.9955477027613,-1764.7855523277287,702.3910324245314,0,462.02937588357867,7
2025-08-12 12:00:00,-169.5705837820764,-199.1569915701325,-321.9302547678445,440.5550424980188,0,-618.2206029891239,-1226.9170606643236,628.2360634007858,0,465.38144434910043,7
2025-08-13 12:00:00,-62.668842446948474,-183.91069591184774,-311.27897062695376,451.0220908544545,0,-634.8410475515553,-1278.127526000678,622.2859109940418,0,462.6766357085997,7
