Date,G_PC_1,G_PC_2,G_PC_3,L_PC_AAPL_1,L_PC_AAPL_2,L_PC_AAPL_3,L_PC_AMZN_1,L_PC_AMZN_2,L_PC_AMZN_3,L_PC_GLD_1,L_PC_GLD_2,L_PC_GLD_3,L_PC_GLD_4,L_PC_GLD_5,L_PC_GOOGL_1,L_PC_GOOGL_2,L_PC_GOOGL_3,L_PC_GOOGL_4,L_PC_IWM_1,L_PC_IWM_2,L_PC_IWM_3,L_PC_JPM_1,L_PC_JPM_2,L_PC_JPM_3,L_PC_MSFT_1,L_PC_MSFT_2,L_PC_MSFT_3,L_PC_NFLX_1,L_PC_NFLX_2,L_PC_NFLX_3,L_PC_NVDA_1,L_PC_NVDA_2,L_PC_NVDA_3,L_PC_QQQ_1,L_PC_QQQ_2,L_PC_QQQ_3,L_PC_SPY_1,L_PC_SPY_2,L_PC_SPY_3,L_PC_TLT_1,L_PC_TLT_2,L_PC_TLT_3,L_PC_TLT_4,L_PC_TSLA_1,L_PC_TSLA_2,L_PC_TSLA_3,L_PC_V_1,L_PC_V_2,L_PC_V_3
2021-12-29,0.7004287,0.8387348,0.73221093,0.26244864,0.7195782,0.1633569,0.77029955,0.19076642,0.29438496,0.35529009,0.9657586,0.77850765,0.98408145,0.008577391,0.7744188,0.7201929,0.18623833,0.65667254,0.050444648,0.026240865,0.31578967,0.18903494,0.9725657,0.03417191,0.3374493,0.7980783,0.91074026,0.84310985,0.57620317,0.05486976,0.7715626,0.8260116,0.08307528,0.8754859,0.24164246,0.14415917,0.15446204,0.104601435,0.12127853,0.6837391,0.018435098,0.07922244,0.6962835,0.19057074,0.81133914,0.9003751,0.5173211,0.98714995,0.96117127
2021-12-30,0.1953178,0.42180365,0.2765157,0.6643067,0.6122373,0.5578625,0.32010347,0.42989132,0.21982522,0.5669323,0.2070546,0.2386063,0.34661153,0.43242702,0.34389505,0.41017565,0.46195084,0.43559292,0.4971635,0.65614337,0.36368424,0.39550328,0.4747248,0.4264597,0.69587415,0.57909226,0.73375624,0.48578462,0.7681935,0.16883442,0.22782671,0.46934715,0.58468133,0.13786562,0.22984482,0.40615347,0.47041932,0.38019446,0.5634452,0.8222774,0.78314376,0.55835795,0.80430293,0.7355775,0.11335971,0.7717218,0.81997865,0.7930717,0.62750524
2021-12-31,0.4597362,0.43212014,0.5182327,0.25959435,0.23159966,0.37919483,0.43833563,0.65841657,0.7595283,0.4621268,0.869341,0.950143,0.21728443,0.6259909,0.5714359,0.58226806,0.679943,0.8399085,0.55659574,0.33180293,0.3078435,0.9402551,0.89420766,0.8930068,0.52148885,0.4849107,0.2188048,0.69474316,0.89106655,0.9256119,0.29729843,0.3159978,0.37215182,0.431971,0.48472232,0.25482783,0.48473418,0.40296096,0.6683377,0.64262503,0.9063338,0.717678,0.7746057,0.32742375,0.60909885,0.11751949,0.34440714,0.03890618,0.30638358
2022-01-03,0.39784476,0.6172442,0.1619042,0.6061905,0.5092164,0.8499998,0.52527064,0.2795787,0.023392614,0.84514916,0.4877068,0.13107869,0.5609055,0.8709493,0.35246983,0.35384712,0.90276515,0.11451732,0.8300867,0.95591986,0.8423474,0.079979606,0.062165193,0.9330883,0.93678313,0.30810353,0.18745993,0.5611965,0.220659,0.9020426,0.48921862,0.17004685,0.85967183,0.35483518,0.86673325,0.95631063,0.88414496,0.89382577,0.7411149,0.08927273,0.048300236,0.2860266,0.26766005,0.845148,0.408341,0.11054596,0.30000418,0.10490281,0.07904709
2022-01-04,0.68955284,0.51444554,0.64242715,0.3989584,0.17900884,0.86434054,0.5353036,0.30512586,0.380865,0.52532655,0.44828305,0.44058385,0.42753008,0.38528875,0.36961162,0.75474966,0.43555966,0.46581757,0.096611165,0.1847894,0.35505947,0.86279976,0.5578172,0.3726911,0.41444516,0.5871538,0.6129803,0.55065,0.7385597,0.24899697,0.87539256,0.88399297,0.6511736,0.450438,0.5957359,0.62981373,0.14274335,0.34360263,0.4271949,0.27394822,0.1822487,0.3348431,0.49016988,0.6324465,0.6454728,0.7285105,0.81534195,0.6138406,0.15244651
2022-01-05,0.77694106,0.84045774,0.8269943,0.15818149,0.6589559,0.17034622,0.77811503,0.7405488,0.76542664,0.17626897,0.28653288,0.33756393,0.9391491,0.10470907,0.90161914,0.59858674,0.10929103,0.6201833,0.34286025,0.118645154,0.44891468,0.11012199,0.5883995,0.15232222,0.87594813,0.8516085,0.9719722,0.97643316,0.9872563,0.022899015,0.69294685,0.42558616,0.25322723,0.8952688,0.25708356,0.13440649,0.10873477,0.17096044,0.16680905,0.79792625,0.2323582,0.2740781,0.28068045,0.10145876,0.6956961,0.7562726,0.049071632,0.6668878,0.91946423
2022-01-06,0.9197342,0.77189016,0.0494484,0.44704592,0.7638585,0.78915304,0.48565397,0.3809523,0.6513502,0.35696465,0.9471303,0.63370776,0.5413086,0.18656246,0.67735505,0.38306776,0.43457812,0.8989986,0.6352533,0.547311,0.41176927,0.6529802,0.41123065,0.30777085,0.9356842,0.27726892,0.2998049,0.576244,0.7633611,0.8243293,0.31354937,0.36125267,0.90041155,0.8023049,0.4053002,0.75932366,0.2031691,0.19891515,0.8580277,0.45459163,0.30648407,0.24576706,0.69022804,0.3033508,0.321173,0.6627288,0.45408902,0.5373456,0.14629385
2022-01-07,0.32429937,0.114471436,0.38012403,0.637196,0.4052845,0.2999619,0.53885156,0.5594353,0.763178,0.23858231,0.035365574,0.2158538,0.06412248,0.9803144,0.20199586,0.5972583,0.6237668,0.20937335,0.78427905,0.7967938,0.12827142,0.72369146,0.3824525,0.73775655,0.6656785,0.57767785,0.40889913,0.6776486,0.8519083,0.7187457,0.2618778,0.74107075,0.2960531,0.6846631,0.3218554,0.5084265,0.5096661,0.24114376,0.65784705,0.105135225,0.358916,0.49527767,0.43322834,0.6280243,0.49759966,0.57342535,0.8827196,0.36584315,0.24030577
2022-01-10,0.8874839,0.89820015,0.14455193,0.387772,0.11632487,0.86939925,0.6810156,0.16650222,0.884686,0.11358211,0.6403567,0.7270341,0.13480632,0.58839846,0.4693327,0.041062616,0.48307955,0.22963257,0.6740354,0.48764738,0.7960459,0.3392447,0.38563037,0.12235658,0.33919814,0.5220211,0.45060456,0.67617446,0.30406117,0.9327712,0.45875612,0.15823449,0.45982364,0.8646013,0.8816473,0.92033064,0.8611856,0.9438755,0.69296825,0.29294726,0.6536348,0.10567466,0.31800652,0.56103426,0.16805038,0.28611746,0.7749247,0.87354946,0.6835704
2022-01-11,0.040901914,0.18479557,0.5921062,0.3933284,0.335859,0.31452423,0.14377335,0.66141397,0.16436382,0.93041015,0.7331724,0.2592667,0.7326501,0.46560922,0.19581687,0.884386,0.5427415,0.086697236,0.44886756,0.66787755,0.47010902,0.9806092,0.15677752,0.93724096,0.5016315,0.34764576,0.1083279,0.26379126,0.65773803,0.20985305,0.11087878,0.72298455,0.8374939,0.0067067514,0.122123666,0.04503966,0.45699158,0.61522126,0.3108812,0.54173535,0.5429546,0.8876815,0.6720469,0.9433607,0.42419344,0.46584207,0.87029606,0.19232932,0.4441587
2022-01-12,0.41109505,0.8131486,0.9541493,0.2606424,0.98529476,0.026011677,0.80211395,0.649767,0.5526918,0.51890457,0.37905994,0.74948853,0.98050857,0.023393273,0.74031043,0.848717,0.06389354,0.7422334,0.1784983,0.033412587,0.021663554,0.032238804,0.8329306,0.07221307,0.14907494,0.93381625,0.9878516,0.8578959,0.11035435,0.09758016,0.5419343,0.40333864,0.065229386,0.93530834,0.39543885,0.21899359,0.27586436,0.105138935,0.074091986,0.9558461,0.9312853,0.4213648,0.13778675,0.10234959,0.83504057,0.92234504,0.32189375,0.9359712,0.9700942
2022-01-13,0.43548366,0.3918187,0.3307388,0.5523057,0.56449133,0.42358258,0.36230963,0.66886,0.69969505,0.5485971,0.15647231,0.21215326,0.18431531,0.4110865,0.36671513,0.45626536,0.40713677,0.32174283,0.27809232,0.6081372,0.82805645,0.68978333,0.19735706,0.007695465,0.9189931,0.64410526,0.6749927,0.55210066,0.72263867,0.27553472,0.6478615,0.8189558,0.667023,0.17177694,0.48080495,0.58920145,0.4131763,0.453316,0.51915103,0.16768895,0.13273737,0.6169548,0.9381855,0.81877846,0.7679053,0.72937715,0.59807277,0.48820418,0.66875976
2022-01-14,0.89967537,0.95751244,0.27171668,0.72781605,0.41432315,0.6224042,0.68222195,0.4280214,0.63780063,0.05485941,0.48728925,0.44806984,0.34201777,0.41364795,0.7536274,0.19849753,0.33052292,0.88536775,0.9066885,0.22422077,0.37410957,0.5201592,0.61158985,0.9950827,0.97131336,0.35525826,0.62814903,0.2039142,0.17487095,0.4357684,0.29930648,0.29582235,0.7222218,0.8073529,0.17731763,0.5721072,0.31846395,0.21815044,0.93806064,0.4498924,0.8344617,0.13366963,0.11665083,0.1327452,0.41831753,0.21566406,0.5360678,0.738235,0.35258552
2022-01-18,0.7167899,0.7032921,0.2870416,0.53522754,0.22323923,0.9595307,0.44074568,0.3517115,0.1219953,0.4004783,0.9537309,0.77516884,0.22558086,0.85090894,0.717616,0.48672378,0.96417826,0.1730594,0.93485355,0.95918626,0.79445726,0.62994987,0.2805849,0.17149018,0.048462518,0.6181016,0.19922253,0.49520308,0.7449579,0.9830766,0.18329982,0.46562383,0.9542478,0.78117263,0.9254762,0.95133686,0.8931463,0.81597936,0.52533156,0.3710244,0.0841117,0.2868331,0.6362991,0.1817914,0.168893,0.061966233,0.4165776,0.12787923,0.28632662
2022-01-19,0.7471211,0.9467007,0.79900664,0.30712178,0.54610795,0.045688886,0.7966052,0.95015657,0.9806071,0.40176493,0.39245278,0.8659246,0.88447434,0.13204955,0.8328718,0.9458163,0.05523857,0.7611178,0.76678765,0.091936246,0.4815076,0.059816457,0.69231015,0.032169078,0.04206881,0.7829771,0.7194795,0.8343532,0.101672314,0.17216375,0.6070651,0.6455362,0.20469218,0.9149595,0.039724853,0.049360424,0.32725528,0.3483568,0.2486827,0.9337698,0.9354381,0.26427168,0.24096288,0.35787848,0.858152,0.92666066,0.10602784,0.4804595,0.7804507
2022-01-20,0.23441222,0.38856176,0.47071674,0.5185562,0.42389408,0.4854645,0.36504263,0.7520534,0.6312933,0.8493971,0.7768088,0.60749495,0.55748576,0.44080478,0.35609365,0.6947106,0.4584489,0.47370547,0.047596972,0.4313344,0.49452236,0.60850227,0.46693686,0.8859643,0.89480126,0.13025582,0.4280224,0.6556924,0.8384675,0.64767814,0.27653894,0.57598525,0.20377778,0.05535659,0.5380708,0.28673977,0.63327706,0.13266471,0.17147681,0.3351558,0.72790813,0.9000238,0.58896047,0.5235123,0.17883761,0.4857736,0.8785358,0.5747266,0.506693
2022-01-21,0.96490943,0.9741621,0.6042876,0.3533154,0.3981432,0.43920684,0.84029245,0.81670845,0.8405822,0.008376836,0.46050754,0.4890348,0.0735193,0.9301668,0.8102871,0.08477042,0.092661254,0.5357478,0.9468891,0.19819248,0.4322048,0.06758293,0.6655583,0.4817401,0.18360098,0.49593145,0.27564964,0.80653405,0.02368728,0.11556753,0.9200897,0.45937347,0.80991113,0.9687438,0.91730577,0.7193385,0.88671607,0.968423,0.46078557,0.436651,0.6405904,0.021938942,0.28142518,0.09085914,0.93004215,0.4757725,0.16906165,0.4299801,0.16473101
2022-01-24,0.99705803,0.99689883,0.6446628,0.03565674,0.19288363,0.5313734,0.9107905,0.025076332,0.94155926,0.0013943309,0.57362676,0.8972798,0.39139363,0.6494364,0.9746346,0.0779552,0.94435936,0.28015602,0.74332625,0.26155096,0.972566,0.05059484,0.57062215,0.49569973,0.90302855,0.1566809,0.7220812,0.90524846,0.041807637,0.88942266,0.98816806,0.5978897,0.77745783,0.999599,0.97550696,0.9942838,0.69350857,0.9644641,0.27552885,0.002447084,0.0055328435,0.039903957,0.8638365,0.5786494,0.85240906,0.17392588,0.0121545745,0.6288195,0.057255257
